host_response_rate host_acceptance_rate host_is_superhost accommodates beds price minimum_nights maximum_nights has_availability number_of_reviews review_scores_rating instant_bookable reviews_per_month bathrooms
NA NA f 2 1.0 5.0689042022202315 32 1125 t 6 4.67 f 0.11 1.0
1.0 0.97 f 2 1.0 4.663439094112067 32 1125 t 0 NA f NA 1.0
1.0 0.89 t 2 1.0 3.9889840465642745 1 90 t 31 4.9 f 3.3 1.0
1.0 1.0 t 6 3.0 4.919980925828125 2 365 t 38 4.92 t 3.96 2.0
1.0 1.0 f 2 1.0 3.871201010907891 28 365 t 0 NA f NA 1.0
1.0 0.98 f 4 1.0 4.477336814478207 32 365 t 0 NA f NA 1.0
1.0 1.0 f 8 3.0 4.919980925828125 1 365 t 41 4.73 t 2.67 2.0
1.0 0.96 f 12 7.0 5.0106352940962555 1 365 t 22 4.68 t 1.46 3.0
1.0 0.99 f 2 1.0 4.07753744390572 32 1125 t 226 4.5 f 3.44 1.0
1.0 0.92 f 2 1.0 4.499809670330265 1 365 t 0 NA f NA 1.0
1.0 0.99 f 2 1.0 3.4011973816621555 1 1125 t 71 4.69 f 2.33 2.0
1.0 0.78 t 14 6.0 5.030437921392435 2 365 t 40 4.85 f 4.26 2.0
1.0 1.0 t 6 3.0 5.1298987149230735 2 365 t 28 4.69 t 2.86 2.0
1.0 0.99 t 2 1.0 4.02535169073515 2 1125 t 91 4.7 f 2.2 1.0
NA 1.0 t 1 1.0 4.31748811353631 10 30 t 41 4.98 f 0.4 1.0
0.96 0.99 f 4 1.0 4.3694478524670215 2 30 t 39 4.6 t 2.65 1.0
1.0 1.0 f 2 2.0 3.8501476017100584 1 32 t 121 4.73 t 1.61 2.5
1.0 1.0 f 8 4.0 6.052089168924417 4 1125 t 21 4.9 f 0.41 3.5
1.0 0.86 t 2 1.0 5.10594547390058 1 1125 t 62 4.97 f 0.68 1.0
NA 1.0 f 7 3.0 5.135798437050262 2 1125 t 20 4.4 f 1.19 1.5
1.0 0.95 f 2 1.0 4.276666119016055 1 5 t 108 4.87 f 1.78 1.0
1.0 0.97 f 2 1.0 5.0238805208462765 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.6913478822291435 2 365 t 20 4.85 t 0.78 1.0
NA 0.0 f 6 3.0 5.308267697401205 32 365 t 2 2.0 f 0.14 2.0
1.0 1.0 t 2 1.0 3.4657359027997265 32 90 t 0 NA t NA 2.0
0.98 0.99 f 1 1.0 3.044522437723423 2 30 t 3 4.33 t 3.0 1.0
1.0 1.0 f 6 4.0 4.59511985013459 2 1125 t 62 4.82 f 1.31 1.0
1.0 0.95 f 6 3.0 4.976733742420574 1 365 t 29 4.57 f 2.02 1.0
1.0 0.42 f 1 1.0 3.871201010907891 3 1125 t 24 4.79 t 0.23 1.5
NA NA f 3 1.0 5.181783550292085 32 365 t 0 NA f NA 1.0
1.0 0.72 f 2 1.0 3.044522437723423 32 1125 t 15 4.8 f 0.32 1.0
1.0 0.96 t 2 1.0 4.653960350157523 2 1125 t 19 5.0 f 2.52 1.0
1.0 1.0 t 4 3.0 5.365976015021851 2 365 t 233 4.91 f 3.77 2.0
1.0 1.0 f 4 1.0 4.74493212836325 1 1125 t 5 4.8 t 1.24 1.0
1.0 0.98 f 4 2.0 4.189654742026425 32 180 t 30 3.94 f 2.9 1.0
1.0 0.5 f 3 1.0 4.6913478822291435 32 365 t 0 NA f NA 1.0
1.0 0.83 t 5 2.0 5.978885764901122 1 1125 t 0 NA f NA 1.0
1.0 1.0 t 6 3.0 5.631211781821365 2 1125 t 46 4.74 t 5.33 2.0
1.0 0.97 f 2 1.0 5.0238805208462765 32 1125 t 0 NA f NA 1.0
1.0 0.95 f 3 2.0 4.477336814478207 2 365 t 5 5.0 f 0.67 1.0
1.0 1.0 t 6 3.0 4.9344739331306915 32 365 t 3 5.0 t 0.45 2.0
0.86 0.98 f 14 7.0 5.241747015059643 2 730 t 0 NA f NA 2.5
1.0 0.95 t 5 3.0 5.517452896464707 2 29 t 43 4.67 f 2.19 2.0
0.95 0.99 f 2 1.0 4.844187086458591 2 1125 t 9 5.0 t 0.64 1.0
1.0 0.97 f 2 1.0 4.51085950651685 32 1125 t 0 NA f NA 1.0
1.0 0.91 f 2 1.0 5.272999558563747 32 365 t 0 NA t NA 1.0
1.0 1.0 f 10 4.0 5.857933154483459 2 1125 t 36 4.58 f 0.67 2.0
1.0 0.96 f 4 2.0 4.48863636973214 32 365 t 10 4.8 t 0.43 2.0
1.0 0.98 t 7 3.0 5.176149732573829 2 1125 t 108 4.84 f 4.24 1.0
0.99 0.99 t 5 2.0 5.62040086571715 2 365 t 30 4.83 t 2.32 2.0
1.0 1.0 f 5 2.0 4.574710978503383 2 1125 t 3 5.0 f 1.96 1.0
1.0 1.0 f 4 4.0 4.605170185988092 1 365 t 0 NA t NA 1.0
1.0 0.49 t 3 1.0 4.74493212836325 32 1125 t 0 NA f NA 1.0
1.0 0.89 t 4 2.0 3.9512437185814275 1 90 t 26 4.85 f 1.98 1.0
1.0 1.0 f 4 3.0 4.31748811353631 2 365 t 10 4.1 t 1.52 2.0
NA NA f 2 3.0 4.290459441148391 32 90 t 0 NA f NA 2.0
1.0 0.97 f 4 1.0 5.572154032177765 1 365 t 0 NA t NA 1.0
1.0 0.83 t 2 1.0 4.31748811353631 1 1125 t 26 4.96 t 1.02 1.0
NA NA f 4 2.0 4.605170185988092 1 28 t 320 4.81 f 4.18 1.0
1.0 0.98 t 4 3.0 4.74493212836325 3 90 t 74 4.97 f 2.16 1.0
1.0 0.68 t 2 1.0 5.043425116919247 100 365 t 5 5.0 f 0.04 1.0
1.0 0.97 f 2 1.0 4.969813299576001 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.553876891600541 32 1125 t 0 NA f NA 1.0
1.0 0.28 f 1 1.0 4.605170185988092 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.990432586778736 32 1125 t 0 NA f NA 1.0
1.0 0.92 t 6 3.0 4.454347296253507 32 120 t 2 5.0 f 0.55 2.0
1.0 1.0 t 8 3.0 4.74493212836325 2 365 t 1 5.0 t 0.68 2.0
1.0 1.0 t 2 1.0 4.663439094112067 2 30 t 103 4.84 f 1.67 1.0
1.0 1.0 f 5 2.0 4.48863636973214 5 1125 t 32 4.75 f 1.67 2.0
1.0 0.88 t 6 3.0 3.9512437185814275 1 365 t 49 4.65 f 2.16 2.0
1.0 0.93 t 4 3.0 4.90527477843843 2 1125 t 14 4.93 f 3.28 1.0
1.0 0.68 t 4 2.0 4.709530201312334 32 1124 t 7 4.71 f 0.13 1.5
1.0 0.49 t 5 2.0 6.278521424165844 32 1125 t 0 NA f NA 1.0
1.0 0.97 t 3 2.0 4.584967478670572 2 365 t 14 4.86 t 2.64 1.0
NA 1.0 f 2 1.0 4.736198448394496 32 365 t 21 5.0 t 0.33 1.0
1.0 0.97 f 2 1.0 5.537334267018537 32 1125 t 0 NA f NA 1.0
1.0 NA f 4 2.0 5.703782474656201 3 100 t 209 4.42 f 2.19 1.0
1.0 0.99 f 2 1.0 4.007333185232471 1 365 t 93 4.68 t 2.99 1.0
1.0 0.98 t 4 2.0 5.393627546352362 2 1125 t 54 5.0 t 3.79 1.0
1.0 0.97 t 7 4.0 4.859812404361672 2 365 t 42 4.86 f 2.67 1.0
1.0 0.97 f 2 1.0 4.859812404361672 32 1125 t 1 1.0 f 0.39 1.0
1.0 0.95 t 3 2.0 5.075173815233827 3 1125 t 58 4.84 t 1.5 1.0
1.0 0.85 t 3 2.0 4.736198448394496 32 120 t 1 3.0 f 0.06 1.0
1.0 0.8 f 6 3.0 5.799092654460526 32 365 t 0 NA f NA 3.0
1.0 1.0 t 5 3.0 3.8066624897703196 1 30 t 1 5.0 t 0.17 1.0
1.0 1.0 t 2 1.0 4.499809670330265 1 1125 t 288 4.85 t 5.4 1.0
1.0 1.0 t 6 3.0 5.768320995793772 3 1125 t 9 5.0 f 0.61 1.0
1.0 1.0 f 10 6.0 6.066108090103747 2 45 t 18 5.0 f 2.37 3.5
0.86 0.98 t 4 2.0 5.135798437050262 2 28 t 32 4.94 f 1.43 2.0
0.99 0.99 f 5 4.0 5.342334251964811 1 28 t 845 4.83 t 20.31 2.0
NA 1.0 f 2 1.0 4.700480365792417 3 1125 t 11 4.64 f 0.4 1.0
1.0 0.83 t 4 2.0 4.90527477843843 32 1125 t 125 4.97 f 1.32 1.0
1.0 0.97 t 2 1.0 3.8066624897703196 1 27 t 22 4.86 f 2.21 1.0
1.0 0.94 f 4 4.0 5.135798437050262 1 1125 t 107 4.95 f 1.67 1.0
1.0 0.97 f 2 1.0 5.043425116919247 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 5 1.0 4.553876891600541 1 365 t 4 5.0 f 3.24 1.0
1.0 1.0 t 5 2.0 5.442417710521793 1 365 t 14 4.87 t 2.78 1.0
1.0 NA f 1 1.0 3.8066624897703196 32 365 t 0 NA f NA 2.0
1.0 0.92 t 2 1.0 3.9889840465642745 1 1125 t 80 4.77 f 2.47 1.0
1.0 0.98 f 2 1.0 4.343805421853684 2 180 t 78 4.59 f 2.47 1.0
1.0 1.0 f 2 1.0 5.680172609017068 1 365 t 0 NA t NA 0.0
1.0 0.98 t 6 3.0 5.204006687076795 2 30 t 40 4.73 f 1.86 2.0
1.0 1.0 f 4 1.0 4.74493212836325 2 7 t 3 5.0 f 0.44 1.0
1.0 0.65 f 3 2.0 4.584967478670572 32 365 t 2 5.0 f 0.04 1.0
1.0 1.0 t 6 5.0 5.062595033026967 2 365 t 18 4.89 f 1.15 1.5
1.0 1.0 t 3 1.0 4.8283137373023015 2 1125 t 52 4.81 f 1.44 1.0
0.99 0.97 f 10 5.0 5.135798437050262 2 1125 t 145 4.5 f 3.53 2.0
1.0 0.97 t 6 3.0 5.1647859739235145 32 365 t 0 NA f NA 1.0
0.98 0.88 t 2 1.0 3.970291913552122 1 90 t 44 4.82 f 3.61 1.5
1.0 0.94 f 4 2.0 5.181783550292085 2 28 t 32 4.44 f 1.29 2.0
1.0 0.71 f 1 1.0 4.442651256490317 32 365 t 5 5.0 f 0.26 1.0
1.0 0.99 t 15 6.0 5.298317366548036 32 1125 t 339 4.96 f 3.84 2.5
1.0 1.0 t 12 6.0 6.100318952020064 2 365 t 12 4.92 t 1.59 4.0
1.0 0.99 t 8 3.0 5.10594547390058 2 28 t 98 4.89 f 1.88 1.5
0.9 0.92 t 2 NA 4.382026634673881 32 365 t 0 NA t NA 1.0
1.0 0.99 t 2 1.0 4.07753744390572 1 1125 t 497 4.8 f 7.43 1.0
1.0 1.0 t 2 1.0 4.653960350157523 1 180 t 59 4.97 f 1.71 1.0
1.0 1.0 f 3 1.0 4.343805421853684 2 365 t 49 4.65 t 3.35 1.0
1.0 0.98 t 2 1.0 3.9512437185814275 1 365 t 181 4.88 t 4.45 1.0
1.0 0.92 t 5 3.0 5.472270673671475 2 365 t 90 4.91 f 1.3 2.0
1.0 1.0 t 6 3.0 5.003946305945459 2 1125 t 39 4.87 t 3.02 2.0
1.0 1.0 f 6 3.0 4.787491742782046 32 365 t 0 NA t NA 1.0
1.0 0.78 f 2 2.0 4.787491742782046 5 1125 t 15 4.8 t 0.38 1.0
1.0 0.99 f 8 4.0 5.703782474656201 2 365 t 3 3.0 t 1.01 2.0
0.96 1.0 f 5 3.0 4.962844630259907 8 365 t 0 NA t NA 2.0
1.0 0.95 t 4 2.0 4.663439094112067 2 60 t 87 4.92 f 4.28 1.0
1.0 0.99 t 8 4.0 6.421622267806518 4 365 t 20 5.0 f 0.93 2.0
1.0 0.49 t 3 1.0 4.605170185988092 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 2.0 4.343805421853684 1 365 t 112 4.88 t 3.49 2.0
1.0 0.99 t 6 3.0 5.6131281063880705 1 365 t 2 4.5 t 0.85 1.0
1.0 1.0 f 14 9.0 5.8971538676367405 3 365 t 22 4.82 t 2.35 5.0
1.0 0.58 f 16 9.0 6.639875833826536 2 1125 t 49 4.76 t 0.78 4.5
1.0 0.91 t 1 1.0 4.007333185232471 2 60 t 10 4.9 f 4.11 1.0
1.0 0.98 t 1 1.0 3.4339872044851463 2 365 t 1 5.0 f 0.61 1.0
1.0 1.0 t 4 2.0 4.418840607796598 3 45 t 63 4.87 t 2.06 1.5
1.0 1.0 f 4 2.0 4.04305126783455 1 365 t 248 4.76 t 3.3 1.0
1.0 0.97 f 2 1.0 4.700480365792417 32 1125 t 1 5.0 f 0.29 1.0
1.0 0.99 t 10 5.0 4.820281565605037 2 1125 t 242 4.83 f 3.52 1.5
1.0 1.0 t 2 1.0 3.8918202981106265 2 60 t 78 4.74 t 1.62 1.5
1.0 1.0 f 4 2.0 4.859812404361672 2 1125 t 57 4.81 t 1.3 2.0
1.0 1.0 f 16 9.0 6.421622267806518 2 1125 t 1 4.0 t 0.28 4.0
1.0 1.0 f 2 1.0 3.8066624897703196 32 1125 t 51 4.57 t 0.66 1.5
1.0 1.0 t 6 3.0 5.003946305945459 2 365 t 30 4.73 t 1.78 2.0
1.0 1.0 t 2 1.0 4.219507705176107 2 1125 t 72 4.85 t 0.68 1.0
0.5 0.0 f 2 1.0 3.784189633918261 32 1125 t 42 4.62 f 0.66 1.0
1.0 0.98 t 12 6.0 5.6937321388027 1 365 t 10 4.9 t 0.17 4.0
1.0 0.99 f 6 2.0 4.927253685157205 2 1125 t 36 4.65 f 3.48 1.0
1.0 0.58 t 4 2.0 4.804021044733257 1 1125 t 1 5.0 f 0.52 2.0
1.0 0.93 f 2 1.0 4.90527477843843 1 365 t 9 4.44 f 0.66 1.0
1.0 0.8 f 6 3.0 5.488937726156687 32 365 t 0 NA f NA 3.0
1.0 0.99 t 8 4.0 6.0014148779611505 33 1125 t 32 4.97 f 1.04 3.0
1.0 0.67 f 7 2.0 4.060443010546419 32 120 t 78 4.45 f 2.3 1.0
1.0 1.0 t 2 1.0 3.9889840465642745 32 96 t 16 4.94 f 0.56 1.0
1.0 0.96 t 2 1.0 4.48863636973214 2 365 t 28 4.86 f 3.62 1.0
1.0 1.0 f 1 1.0 3.4339872044851463 5 365 t 19 4.58 t 0.83 2.0
1.0 1.0 t 3 2.0 5.111987788356544 2 1125 t 63 4.97 f 2.45 1.0
1.0 0.99 f 6 2.0 5.908082938168931 32 100 t 62 4.94 t 1.17 2.0
1.0 1.0 t 8 4.0 5.153291594497779 4 120 t 21 4.76 f 2.14 3.0
1.0 0.97 t 9 7.0 5.049856007249537 3 1000 t 144 4.58 f 2.84 1.0
1.0 1.0 f 14 4.0 5.857933154483459 2 365 t 64 4.94 t 2.6 2.0
1.0 0.95 f 6 3.0 4.31748811353631 32 365 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.584967478670572 1 365 t 0 NA f NA 1.0
1.0 0.68 t 3 1.0 5.0106352940962555 60 1125 t 1 5.0 f 0.01 1.0
0.8 0.52 f 1 1.0 3.5263605246161616 32 365 t 3 4.67 f 0.08 2.0
1.0 0.97 f 4 2.0 4.356708826689592 32 1125 t 1 5.0 f 1.0 1.5
NA NA f 6 4.0 4.948759890378168 32 365 t 0 NA t NA 1.5
NA 0.0 f 2 1.0 5.4116460518550396 7 365 t 0 NA f NA 1.0
1.0 1.0 t 4 3.0 4.31748811353631 32 95 t 142 4.85 f 1.88 1.0
1.0 0.98 f 2 1.0 3.091042453358316 32 500 t 0 NA t NA 1.0
0.91 0.86 t 4 2.0 4.394449154672439 32 370 t 16 4.94 f 0.26 1.0
1.0 1.0 f 3 1.0 4.574710978503383 2 60 t 13 5.0 f 3.9 1.0
1.0 0.83 t 4 2.0 4.997212273764115 3 1125 t 24 4.96 f 1.37 1.0
1.0 1.0 f 3 1.0 4.812184355372417 1 30 t 115 4.96 t 1.57 1.0
1.0 1.0 f 4 2.0 4.543294782270004 3 365 t 14 4.88 f 2.25 2.0
1.0 1.0 t 4 2.0 4.8283137373023015 3 365 t 24 4.88 t 2.51 2.0
1.0 0.97 f 2 1.0 5.181783550292085 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 4 2.0 3.9318256327243257 1 365 t 24 4.25 t 2.98 1.0
NA NA f 4 2.0 5.298317366548036 33 90 t 0 NA f NA 1.0
NA 0.5 f 2 1.0 4.90527477843843 32 90 f 0 NA f NA 1.0
1.0 0.98 f 6 2.0 4.127134385045092 1 1125 t 29 4.52 f 3.06 1.0
1.0 1.0 f 6 3.0 5.298317366548036 2 365 t 2 4.5 f 0.12 1.0
1.0 0.9 t 4 2.0 4.897839799950911 2 1125 t 207 4.95 f 2.23 1.0
1.0 1.0 f 2 1.0 4.276666119016055 5 1125 t 54 4.56 f 1.57 1.5
0.9 0.95 f 3 1.0 5.1647859739235145 4 365 t 25 4.69 f 1.11 1.0
1.0 0.97 t 4 2.0 4.663439094112067 2 10 t 81 4.87 f 4.22 1.0
1.0 0.95 t 2 1.0 4.219507705176107 2 14 t 6 4.67 f 1.29 1.0
NA 1.0 f 6 3.0 5.220355825078324 3 1125 t 31 4.65 f 0.97 3.0
1.0 0.98 t 4 2.0 4.962844630259907 2 14 t 83 4.89 f 2.48 1.0
0.0 0.23 f 3 1.0 4.6443908991413725 32 160 t 1 5.0 f 0.11 2.0
1.0 1.0 f 5 2.0 6.214608098422191 1 365 t 0 NA t NA 1.0
1.0 0.99 NA 2 1.0 4.23410650459726 2 365 t 4 4.8 t 0.85 1.5
1.0 1.0 t 6 3.0 5.062595033026967 2 365 t 2 4.33 t 2.0 2.0
NA NA f 4 3.0 5.3612921657094255 32 89 t 10 4.9 f 0.13 1.5
NA 0.86 f 3 2.0 4.248495242049359 1 365 t 3 4.67 f 0.45 1.0
1.0 0.88 t 2 1.0 4.0943445622221 1 180 t 1 5.0 f 0.08 1.0
0.99 0.99 f 6 3.0 6.118097198041348 1 1125 t 78 4.6 f 1.61 2.0
1.0 1.0 f 10 6.0 5.298317366548036 1 365 t 1 5.0 t 1.0 2.0
1.0 0.93 t 10 6.0 5.241747015059643 2 45 t 418 4.94 f 5.75 3.0
1.0 0.99 t 3 2.0 4.04305126783455 1 27 t 9 4.8 f 1.99 1.0
NA NA f 3 2.0 4.382026634673881 32 1125 t 7 5.0 f 0.22 1.0
1.0 0.97 f 2 1.0 4.9344739331306915 32 1125 t 2 5.0 f 0.07 1.0
0.07 0.71 f 15 3.0 4.709530201312334 32 365 t 12 4.83 f 0.59 1.0
1.0 0.95 t 11 3.0 5.332718793265369 1 365 t 7 5.0 f 1.98 2.0
1.0 0.57 f 6 5.0 6.396929655216146 1 4 t 7 5.0 f 0.85 3.5
0.99 0.87 t 4 2.0 3.871201010907891 2 40 t 65 4.88 f 3.17 2.0
1.0 0.99 f 2 1.0 4.672828834461906 32 1125 t 184 4.82 t 2.64 1.0
1.0 1.0 t 1 1.0 3.828641396489095 32 90 t 6 5.0 f 0.19 1.0
1.0 0.97 f 4 2.0 4.59511985013459 32 1125 t 0 NA f NA 2.0
1.0 0.99 f 3 1.0 3.970291913552122 2 365 t 7 4.14 t 1.81 1.0
1.0 1.0 f 2 1.0 4.442651256490317 32 365 t 0 NA t NA 1.0
1.0 1.0 f 2 1.0 3.5553480614894135 1 365 t 1 5.0 t 0.6 2.0
0.96 1.0 f 4 2.0 4.663439094112067 1 365 t 36 4.38 t 9.56 1.0
1.0 1.0 t 8 4.0 4.605170185988092 2 365 t 42 4.83 f 2.19 1.0
1.0 0.28 f 4 2.0 4.867534450455582 32 1125 t 0 NA f NA 2.0
1.0 0.96 t 7 4.0 6.504288173536645 2 1125 t 33 5.0 f 1.61 3.0
1.0 1.0 f 12 7.0 6.152732694704104 3 150 t 58 4.98 f 3.35 2.5
1.0 0.95 f 6 2.0 5.220355825078324 2 30 t 42 4.79 t 1.25 2.0
0.99 0.99 f 3 1.0 4.07753744390572 1 365 t 75 4.72 f 3.77 1.0
1.0 1.0 t 3 2.0 3.784189633918261 5 365 t 3 5.0 f 0.83 1.0
1.0 1.0 t 10 4.0 7.105786129481271 3 1125 t 35 5.0 f 0.71 4.5
1.0 0.99 t 2 1.0 4.02535169073515 1 28 t 85 4.92 t 3.41 1.0
1.0 NA f 1 1.0 3.7376696182833684 32 365 t 0 NA f NA 0.0
1.0 1.0 f 10 4.0 5.043425116919247 2 1125 t 38 4.66 f 2.48 2.0
0.95 0.99 f 12 8.0 5.438079308923196 2 1125 t 3 4.67 t 0.43 2.0
1.0 1.0 t 5 3.0 4.574710978503383 2 365 t 21 4.9 t 2.03 1.0
1.0 1.0 f 8 3.0 4.941642422609304 3 1125 t 92 4.67 f 1.19 2.0
0.94 0.91 f 2 1.0 2.995732273553991 32 60 t 1 3.0 f 0.6 1.0
1.0 1.0 t 8 4.0 4.634728988229636 2 365 t 62 4.77 f 3.27 1.0
1.0 1.0 f 6 4.0 5.998936561946683 1 1125 t 3 5.0 f 0.89 2.0
0.8 0.91 f 5 4.0 5.351858133476067 3 1125 t 7 5.0 f 0.71 2.0
1.0 0.98 t 2 1.0 4.356708826689592 1 14 t 275 4.99 f 3.07 1.0
1.0 1.0 f 6 2.0 5.662960480135946 3 1125 t 36 4.78 t 2.45 2.0
1.0 0.97 f 8 2.0 6.889591308354466 32 365 t 0 NA t NA 2.0
1.0 0.99 t 2 1.0 3.58351893845611 1 1125 t 112 4.73 f 3.55 1.0
1.0 1.0 f 4 2.0 4.04305126783455 1 365 t 115 4.5 t 2.97 1.0
1.0 1.0 f 12 5.0 6.0473721790462776 3 365 t 63 4.65 f 2.19 3.5
NA 1.0 f 1 1.0 4.31748811353631 32 1125 t 17 5.0 f 0.36 1.0
1.0 1.0 t 4 2.0 4.969813299576001 3 1125 t 14 5.0 f 0.84 1.5
1.0 0.5 f 1 1.0 4.330733340286331 32 95 t 1 5.0 f 0.26 1.0
1.0 0.99 f 3 1.0 4.330733340286331 2 365 t 0 NA t NA 1.0
1.0 1.0 f 16 8.0 6.876264611890766 2 365 t 1 5.0 t 0.27 5.5
1.0 0.5 f 2 1.0 3.6888794541139363 32 365 t 42 4.5 f 0.66 1.5
1.0 0.98 t 5 3.0 4.90527477843843 2 60 t 109 4.98 f 2.81 1.0
1.0 0.97 f 2 1.0 4.727387818712341 32 1125 t 0 NA f NA 1.0
1.0 0.97 t 3 2.0 4.394449154672439 1 1125 t 186 4.94 f 3.03 1.0
1.0 1.0 f 4 2.0 4.23410650459726 1 365 t 301 4.82 t 2.95 1.0
1.0 0.98 f 6 3.0 4.927253685157205 1 1125 t 101 4.41 f 4.43 1.0
0.99 0.99 f 6 3.0 5.998936561946683 1 1125 t 120 4.54 f 2.47 2.0
1.0 1.0 t 4 4.0 4.74493212836325 2 365 t 86 4.87 f 4.65 1.0
1.0 0.68 t 1 1.0 4.90527477843843 32 1125 t 4 5.0 f 0.14 1.0
1.0 0.68 t 4 2.0 4.584967478670572 28 1125 t 5 5.0 f 0.55 2.0
1.0 0.97 f 12 3.0 7.1284959456800365 32 365 t 0 NA t NA 3.0
1.0 1.0 f 8 5.0 4.6913478822291435 1 1125 t 119 4.68 f 2.37 1.0
1.0 0.95 t 8 5.0 6.184148890937483 2 14 t 8 5.0 t 0.85 3.5
0.8 0.52 f 2 1.0 3.5553480614894135 32 1125 t 5 4.6 f 0.09 1.0
1.0 0.83 f 2 1.0 4.59511985013459 2 5 t 1 5.0 f 1.0 1.0
1.0 1.0 t 6 4.0 5.645446897643238 2 15 t 90 5.0 f 2.9 2.0
0.0 0.0 f 2 2.0 3.7612001156935624 33 365 t 0 NA f NA 1.0
1.0 0.85 t 2 1.0 4.890349128221754 2 1125 t 114 4.81 f 1.63 1.0
1.0 NA f 6 6.0 4.6443908991413725 32 365 t 0 NA t NA 3.0
1.0 1.0 f 7 5.0 5.272999558563747 2 30 t 8 4.88 t 0.87 2.5
0.92 0.99 f 4 2.0 4.59511985013459 32 365 t 4 4.0 f 0.24 1.0
1.0 0.95 t 2 1.0 4.8283137373023015 32 365 t 1 5.0 t 0.07 1.0
1.0 1.0 f 3 1.0 4.90527477843843 32 365 t 0 NA f NA 1.0
NA NA f 4 2.0 5.0689042022202315 32 1125 t 154 4.92 f 1.74 1.0
1.0 0.9 t 2 1.0 3.9512437185814275 1 90 t 61 4.82 f 3.71 1.0
1.0 0.85 t 6 3.0 5.075173815233827 2 90 t 1 5.0 f 0.15 1.0
1.0 0.82 t 7 4.0 5.4510384535657 2 60 t 77 4.92 f 1.57 1.0
1.0 1.0 f 6 2.0 4.31748811353631 3 1125 t 82 4.38 t 1.45 1.0
1.0 0.91 f 4 2.0 5.521460917862246 32 365 t 5 4.6 f 0.18 2.0
1.0 0.8 f 4 2.0 5.288267030694535 32 365 t 0 NA f NA 2.0
1.0 0.98 t 6 3.0 5.501258210544727 2 365 t 20 5.0 f 2.65 2.5
1.0 0.97 f 2 1.0 4.787491742782046 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 2.0 4.882801922586371 2 1125 t 238 4.97 f 2.95 1.0
1.0 1.0 t 8 4.0 4.787491742782046 2 1125 t 22 4.65 f 3.03 1.5
1.0 0.99 t 2 1.0 3.1780538303479458 1 28 t 470 4.76 f 4.96 2.5
NA 0.2 f 2 2.0 4.343805421853684 1 365 t 1 5.0 f 0.15 1.5
1.0 0.91 t 2 1.0 4.51085950651685 1 365 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.382026634673881 1 365 t 1 3.0 t 0.41 2.0
1.0 0.99 t 8 5.0 5.293304824724492 1 180 t 78 4.94 t 1.59 1.0
1.0 NA f 1 1.0 3.7376696182833684 32 365 t 0 NA t NA 0.0
1.0 1.0 f 2 1.0 3.5553480614894135 7 14 t 14 4.71 t 0.47 1.5
1.0 0.98 f 2 1.0 3.9318256327243257 2 180 t 158 4.42 f 2.46 2.0
1.0 0.99 f 2 1.0 4.04305126783455 2 365 t 4 4.25 t 1.24 1.0
1.0 1.0 t 6 6.0 4.406719247264253 2 365 t 39 4.83 f 1.88 1.0
1.0 0.99 t 10 6.0 4.605170185988092 3 365 t 88 4.85 f 3.73 2.0
1.0 0.98 t 1 NA 3.4339872044851463 32 365 t 12 5.0 f 0.37 1.0
1.0 0.97 f 2 1.0 4.465908118654584 32 1125 t 0 NA f NA 1.0
1.0 0.95 f 7 4.0 5.135798437050262 2 28 t 111 4.54 f 2.3 1.5
1.0 1.0 t 3 2.0 4.6913478822291435 2 1125 t 332 4.95 f 5.68 1.0
1.0 0.98 t 12 4.0 6.226536669287466 2 1125 t 21 4.86 f 0.64 4.0
NA NA f 1 NA 3.8501476017100584 32 32 t 23 4.65 f 0.42 1.0
1.0 0.95 f 2 2.0 4.007333185232471 1 365 t 0 NA f NA 2.0
1.0 1.0 t 6 3.0 5.247024072160486 1 540 t 8 5.0 t 1.94 2.0
1.0 1.0 t 4 2.0 4.672828834461906 3 31 t 109 4.7 f 2.03 1.0
0.88 0.8 f 2 1.0 3.58351893845611 32 730 t 0 NA f NA 1.0
1.0 0.97 f 4 2.0 5.278114659230517 32 1125 t 0 NA f NA 2.0
1.0 0.97 f 2 1.0 4.356708826689592 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 5.135798437050262 3 180 t 79 4.92 f 0.89 1.0
1.0 0.38 f 4 1.0 4.77912349311153 32 365 t 0 NA f NA 1.0
1.0 0.97 f 4 2.0 4.77912349311153 32 1125 t 0 NA f NA 2.0
0.75 0.0 f 2 1.0 3.6375861597263857 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 4 2.0 5.552959584921617 32 1125 t 1 5.0 f 0.56 2.0
1.0 1.0 f 5 NA 5.062595033026967 2 365 t 0 NA t NA 1.0
1.0 0.97 f 2 1.0 4.852030263919617 32 1125 t 0 NA f NA 1.0
1.0 0.99 f 4 2.0 3.8501476017100584 1 27 t 43 4.58 f 1.64 3.0
